trajectory_id,step,x,y,z
0,0,0.1804317498207092,0.19993510007858273,-1.417160267387282
0,1,0.3415032935142517,0.37204511404037477,-1.8649637687384066
0,2,0.45445813179016115,0.4841179561614991,-2.271704773272484
0,3,0.5198227286338807,0.5445851612091065,-2.5925808524872807
0,4,0.555944015979767,0.5760650789737701,-2.8294931628179962
0,5,0.5764484739303589,0.5930639326572419,-3.000812473405185
0,6,0.5887136578559876,0.6028109514713288,-3.1252560792402413
0,7,0.5964730310440064,0.6087573659420012,-3.2172173773510453
0,8,0.6016419911384582,0.6125957465171813,-3.2867443109997416
0,9,0.6052457535266876,0.6151983261108399,-3.340636102771455
0,10,0.6078590726852416,0.617038997411728,-3.383481525714555
0,11,0.609820282459259,0.618389253616333,-3.4184078041662778
0,12,0.6113373398780823,0.6194113898277284,-3.44758096964668
0,13,0.612542724609375,0.6202072441577912,-3.472518746593895
0,14,0.6135238552093506,0.6208421552181244,-3.494303824164888
0,15,0.6143397617340088,0.6213602828979493,-3.5137184166977966
0,16,0.6150319004058838,0.6217914426326753,-3.531331793333071
0,17,0.6156293356418611,0.6221570384502412,-3.5475616793894913
0,18,0.6161533963680267,0.6224720907211304,-3.5627180211747373
0,19,0.616619553565979,0.6227475643157959,-3.5770268280090565
0,20,0.6170395231246949,0.6229918706417085,-3.5906625059285937
0,21,0.6174217915534973,0.6232110929489135,-3.6037491640976453
0,22,0.6177734184265137,0.6234095871448516,-3.616385110038459
0,23,0.6180992102622985,0.6235914087295532,-3.628639256997525
0,24,0.6184035229682922,0.6237591111660005,-3.640565167877331
0,25,0.6186893606185914,0.6239149475097657,-3.6522053010761883
0,26,0.6189592015743256,0.6240604948997498,-3.663586764648404
0,27,0.6192150735855103,0.6241973304748535,-3.6747350336329667
0,28,0.6194587039947509,0.6243263554573059,-3.6856674179922635
0,29,0.619691219329834,0.6244488465785981,-3.6963979616580454
0,30,0.6199138963222505,0.6245651793479919,-3.706935809516102
0,31,0.6201274859905243,0.6246761047840118,-3.717291412864479
0,32,0.6203328895568848,0.624782223701477,-3.7274703239552642
0,33,0.6205305576324464,0.6248837614059449,-3.7374784216436083
0,34,0.6207211661338806,0.6249810934066772,-3.7473212581815982
0,35,0.6209051656723023,0.6250746703147888,-3.7570027528060015
0,36,0.6210830819606782,0.6251647925376892,-3.7665268247535852
0,37,0.6212549901008605,0.6252516102790832,-3.775897393261116
0,38,0.6214214909076691,0.6253351986408234,-3.785116417946979
0,39,0.6215827345848083,0.6254159331321717,-3.79418945106326
0,40,0.6217389464378357,0.625493813753128,-3.8031168192130234
0,41,0.6218905019760131,0.6255692911148071,-3.811903094839164
0,42,0.6220374763011932,0.6256421399116515,-3.8205505641631303
0,43,0.6221800947189332,0.6257127356529236,-3.829061513406369
0,44,0.6223187327384948,0.6257809281349181,-3.8374401884087113
0,45,0.6224531650543214,0.6258470928668977,-3.8456872423762856
0,46,0.6225839924812316,0.6259111547470092,-3.853805941339731
0,47,0.6227110648155213,0.6259733390808105,-3.8618011843450066
0,48,0.6228346824645997,0.6260335707664489,-3.869671991582921
0,49,0.6229548454284669,0.6260920000076294,-3.8774222822902407
1,0,0.1751722919940949,0.19048773765563964,-1.4023648219876907
1,1,0.3331479120254517,0.3601443243026733,-1.8416211211554794
1,2,0.44631776690483094,0.4745244455337524,-2.236628910617476
1,3,0.5128634905815125,0.5373524022102355,-2.535310025416034
1,4,0.5500792372226716,0.570407431125641,-2.743038065762174
1,5,0.5714331722259521,0.58844899892807,-2.88402150396133
1,6,0.5843427300453187,0.5989264583587647,-2.980509193935293
1,7,0.5925946962833405,0.6054085743427277,-3.0480676909176165
1,8,0.5981459999084472,0.6096528053283691,-3.0966400985869225
1,9,0.6020509958267212,0.6125705122947692,-3.1324393870285596
1,10,0.6049050915241242,0.6146614980697632,-3.15938642602514
1,11,0.6070617163181306,0.6162143039703368,-3.180016308558973
1,12,0.6087390410900116,0.6174037671089173,-3.196016266058379
1,13,0.6100772809982299,0.6183402872085572,-3.20855586409533
1,14,0.6111695623397827,0.6190953612327575,-3.2184552029633817
1,15,0.6120793461799622,0.6197175049781799,-3.226317845124697
1,16,0.6128513181209564,0.6202400636672974,-3.2325892771584925
1,17,0.6135173213481903,0.6206866192817687,-3.237606553426754
1,18,0.6141004872322083,0.6210744452476501,-3.241630956380635
1,19,0.6146180891990661,0.621415708065033,-3.2448617138891396
1,20,0.6150830447673797,0.6217198705673218,-3.247455922026023
1,21,0.6155051922798157,0.621993842124939,-3.249537036749455
1,22,0.6158922672271728,0.6222430300712586,-3.25120401878781
1,23,0.6162499773502349,0.6224716401100158,-3.252531986845794
1,24,0.6165832042694092,0.6226829767227172,-3.2535849551239395
1,25,0.6168954777717591,0.6228793680667878,-3.254408648051199
1,26,0.617189952135086,0.6230631422996521,-3.255044870819756
1,27,0.6174686551094056,0.6232357263565064,-3.255525630529877
1,28,0.61773383975029,0.6233986973762512,-3.2558741159991023
1,29,0.6179870080947877,0.6235529565811156,-3.2561115564265872
1,30,0.6182292866706848,0.6236995553970336,-3.256256568186977
1,31,0.6184620273113252,0.6238392448425293,-3.2563209089905736
1,32,0.6186859059333801,0.6239724755287172,-3.2563176429599343
1,33,0.6189018988609315,0.6241000735759735,-3.2562546085685935
1,34,0.6191105318069458,0.6242222642898559,-3.2561406240992783
1,35,0.6193122553825378,0.6243397235870362,-3.2559825482163305
1,36,0.6195078206062318,0.6244525265693665,-3.2557856065687742
