x,y,z
0.03975009202494243,-0.009620544051835883,0.08373772256089305
-0.24317384062244365,0.254176345146585,0.1100563814618297
-0.24799863079847556,0.27765092469692515,0.05182559424788623
-0.3158415766028605,0.3199260531691223,0.08841585938609087
-0.5739013278527414,0.6250169628450776,0.4469065223588318
-0.63,0.5341672459050606,0.0161729622862214
-0.3826187854046495,0.25013378439950373,0.1416286215327646
-0.3509033489527899,0.22004439850383334,0.07420967687153794
-0.3270344988526218,0.22308736666035475,-0.006284663636985238
-0.2591427973169492,0.18637678300055863,0.012023323660551408
0.16464420408151964,-0.3485374855526894,0.14499562651278608
0.15287940793900312,-0.3560683947484722,0.3769400030691424
0.2270634319111262,-0.4129861058130662,0.15042573206445176
0.3930503473116212,-0.6263462347106517,0.432299035673481
0.63,-0.44905717266436596,0.5706504083975736
0.4056863729118907,-0.17593040040201,0.4966958850519261
0.38268129909914067,-0.09078779234388287,0.484268558960975
0.3202157150990732,-0.07947515520409076,0.5914887385810511
-0.05765428009360391,0.42028080948940216,0.9041280811703252
-0.10473852732580025,0.3672713085951361,0.595192013637685
-0.15402914271518947,0.43379902910123713,0.7363499152944042
-0.27060345847252126,0.6139394061344643,0.8482981001585419
-0.6154121283087328,0.3261326669901883,1.1731173352364919
-0.4454925112637702,0.09509230683078669,0.9696333077458045
-0.41020958187688156,0.04685842172307095,0.8746825200387819
-0.3142245064960803,0.05581829930680151,0.9615144217158025
-0.04452249823154286,-0.39890869039726734,1.0818691201146478
-0.008880634116933125,-0.4266307596057649,0.8786816214867306
0.07765651199325417,-0.5307415064070835,1.2234648453880648
0.1975818086231837,-0.6101685658589749,1.4533070211010144
0.6250313636361007,-0.11446086766663172,1.3799333602804789
0.45590714936526794,0.05355031094090501,1.685931941296759
0.3903090386983929,0.1334375607601394,1.3207602960523537
0.3501923594977496,0.19917036599697951,1.3501015917054446
0.19714098949749193,0.3663016602292886,1.6809310716165804
0.134849428508035,0.3891735516052112,1.3701822554294492
0.07118940318062854,0.45826479661688635,1.5504034960301576
-0.21047745394585038,0.5946759598128597,1.628766351910136
-0.63,0.18173551150998574,1.9153618706910711
-0.4653944851676424,-0.22326461897572797,1.7141907359946997
-0.24985469911393715,-0.3837200860098099,1.9915420151495786
