trajectory_id,step,x,y,z
0,0,0.0,0.0,0.0
0,1,-0.030567122406165183,0.03809700856956314,0.003334686155251269
0,2,-0.10440963169028693,0.15587721409134056,0.09719142161467387
0,3,-0.11859757008693987,0.16833981852051255,0.1181286884814605
0,4,-0.14996114571814712,0.17268799109697558,0.1370558162680108
0,5,-0.302629618456732,0.19888658422022795,0.2433914776458625
0,6,-0.38245990043347167,0.16610266062997642,0.28062896134692517
0,7,-0.6288642911000739,0.09151951966699416,0.5570183436127589
0,8,-0.63,0.11816808189130387,0.5995217996727468
0,9,-0.629630954015427,0.1637790403263587,0.6480310250168321
0,10,-0.5489763068826251,0.4171211708966065,1.0233700840431077
0,11,-0.46769929396908083,0.5697293854597395,1.1892838265441417
0,12,-0.3804830922307979,0.63,1.433995861815042
0,13,-0.37244452179175397,0.63,1.4453212880903799
0,14,-0.10564689653023412,0.5418057871477548,1.7211000588469703
0,15,0.08712575059496097,0.48230796722667135,1.994928364113068
0,16,0.10629185789977302,0.489433367443433,2.0215134952931426
0,17,0.63,0.4704808379654163,2.8490259324170797
0,18,0.63,0.45333403920266513,2.9317510271384117
0,19,0.63,0.40448195485629035,3.267512449342631
0,20,0.63,0.1506482674970236,3.414268156234887
0,21,0.63,0.09809870050149692,3.4652410980008517
0,22,0.63,-0.44460357160748243,4.103660906490588
0,23,0.5546125709343762,-0.515158824839802,4.344305413332321
0,24,0.48336996538248544,-0.6169193389073424,4.594249620779552
0,25,0.48601043448588105,-0.6243643488328091,4.606650059439744
0,26,0.5852780507353119,-0.63,4.669306
0,27,0.63,-0.5964634430122351,4.669306
0,28,0.63,-0.45873128753693826,4.669306
0,29,0.6198582559887349,0.19293209026536495,4.307195506369683
0,30,0.535648490424015,0.3937553947496341,4.281707309729334
0,31,0.5341920310468818,0.41057557873477774,4.285283995900082
0,32,0.46552127959421113,0.63,4.363810156691503
0,33,0.29259938119798035,0.63,4.560342189032168
0,34,0.23870352945481213,0.6245647931811773,4.669306
0,35,0.17539862853584887,0.615110637378318,4.669306
0,36,0.1645153380199877,0.6136014437145114,4.669306
0,37,-0.31981395672714635,0.5097625087847748,4.511054911482635
0,38,-0.33606883733156423,0.5168500238795842,4.493635795321249
0,39,-0.5759314208449964,0.6238964680021114,4.399243964469638
