x,y,z
-0.01445554481936409,-0.018782991596444736,0.019343961831444653
-0.21867342590456226,0.2996977329037204,0.053595253883804095
-0.2798174352508725,0.30058751650262905,0.11873366593603323
-0.2747396219595301,0.30879471402675496,0.08690066103374303
-0.5335880422062212,0.63,-0.14566296257136918
-0.63,0.5543287014960293,0.2391144224418673
-0.41715972065921497,0.2951052271257842,0.13770424693082522
-0.32113405824125624,0.21443823097257364,0.03954113480389698
-0.34874166259445677,0.1959554995091164,-0.08817069545407684
-0.28695943272396146,0.1264550170763081,0.11768382382397376
0.16919616567144452,-0.3152752718278642,0.6089707992015236
0.1698043412989344,-0.3834297808792977,0.12500157729782077
0.18535889637197453,-0.40873655260651964,0.5932044645769049
0.49346866998395306,-0.6153341060865928,0.4349218508102001
0.6146955507405744,-0.3745256538208122,0.32842896232050367
0.4454319375079997,-0.1920918784525888,0.5261385500190844
0.3810136457001847,-0.11135752506388372,0.7610185002638952
0.363334948015161,-0.1030571934333726,0.3894213783799616
-0.03997763259089461,0.4084458761255311,0.6705798021706926
-0.052559529173470614,0.39265283563768527,0.48165317432657584
-0.1766825865889101,0.5041623816845814,0.7364060429027015
-0.342355045354749,0.6197257286132022,0.6687217184371055
-0.6082709581493471,0.2516807957179972,0.8107345787075018
-0.3917636811774516,0.1261279761794392,1.0480994567474506
-0.34994325942395865,0.04957338751042486,1.0759190777285643
-0.40257973972953554,0.0038915073167977332,0.8694223665787046
0.006287335532697412,-0.3805955806164614,1.0031064361032562
-0.02522098074209743,-0.39550168150274373,1.1832843668401334
0.052342903403959376,-0.5048085011208716,1.3270890636485817
0.19543821856368057,-0.63,1.1525049202416364
0.6115205528670543,-0.29521659135652983,1.4551699834996286
0.4338347368603245,0.023423340286090978,1.500053910335047
0.4078430435603511,0.13559030654692142,1.494543099487093
0.36187555354390427,0.11620060826911634,1.665456227997742
0.13574680690100863,0.3687509022931588,1.500471785037153
0.13566836492221873,0.34279112660076,1.5850960556238038
0.06103354727076854,0.4647307602549074,1.5932843983844727
-0.14462872117983197,0.63,1.9059307135062264
-0.5777789748514326,-0.02522598770963734,1.7366684931794996
-0.41025049485064924,-0.23179638507429134,1.9740297007085343
-0.3052025287713618,-0.3623617183126828,1.8562875963509728
0.009336360611270873,-0.63,1.999179955527762
0.11896968913445005,-0.44791433266484704,2.012320147848127
0.47753473851649,-0.13269268781760532,2.4139039083532454
0.6252422923547233,0.11478030648336021,2.254611928461127
0.07646774293965354,0.63,2.640608141105515
-0.012025112907485097,0.4743310554440822,2.4077749277505145
-0.026258689833082077,0.39273461939933973,2.691570090642588
-0.07505803610724832,0.4041145249183776,2.625909738781741
-0.35587003733867545,0.040448279738801385,2.80443665265789
-0.4148078997093862,0.01979740107259348,2.568449704463772
-0.42743256675331665,-0.021741450620108103,2.647255818016001
-0.610573501462434,-0.25255669087488064,2.834897168560667
-0.24569802731978446,-0.6280575278112609,2.7745787447099017
-0.08013283124191789,-0.5077298746429669,2.9354335393547806
-0.06960172262855453,-0.38427418378389716,2.847566268578232
-0.0025673676019223983,-0.39181301258523377,2.9726542037485384
0.3969032460446881,0.06877818852010036,3.205359212133032
0.400843202808823,0.10393129244802342,3.1860566352335025
0.4611530946123819,0.145792334510064,3.1520861471717545
0.63,0.34682935566203615,3.390239069836243
0.4091632655636058,0.63,3.206050346356672
0.15505228152120876,0.4123571140370495,3.42106043494302
0.1563175538738342,0.35392958969019506,3.4898284329960507
